0.55,-1.73903939004828e-16,2.0387852596815e-16,-0.0947925499291509,-3.01611296053363e-16,-1.25562222621582e-16,0.287575174194767,-2.55590884385973e-16,5.66484208119301e-16,-0.866360501357031,-9.73747308580664e-16,-4.33834506239516e-16,1.25860210524907,4.43448186962244e-17,1.75439506131103e-17,313.128128207544,313.765083027362
0.56,-1.76056841999707e-16,2.0623735179216e-16,-0.0859160221483393,-3.12754037159567e-16,-1.25886535508831e-16,0.300278536698758,-2.42207415190681e-16,5.52487665061444e-16,-0.913604239033633,-9.31014502127815e-16,-4.07589129113995e-16,1.28439913303341,6.62457758606977e-17,3.46421205995774e-17,312.131923916333,313.809912589741
0.57,-1.77936837325023e-16,2.08253479052799e-16,-0.0765698074895636,-3.23501192046751e-16,-1.25731105797046e-16,0.313229412817833,-2.28816675909226e-16,5.37353162649395e-16,-0.960208299749076,-8.88108656741757e-16,-3.81480439932604e-16,1.30777257010953,6.62457758606977e-17,3.46421205995774e-17,310.714263337979,313.849644167418
0.58,-1.79542668616911e-16,2.09922632031192e-16,-0.0667611906904381,-3.3377016151644e-16,-1.25068211072985e-16,0.326400449190354,-2.16382737332573e-16,5.22506030832072e-16,-1.00597832076588,-8.29218906448627e-16,-3.47040903073678e-16,1.32804003152619,8.87352292549712e-17,4.88248440849937e-17,308.912597887077,313.884857415544
0.59,-1.80875553361392e-16,2.11242825659658e-16,-0.0564993056231114,-3.43460247198315e-16,-1.23867328112562e-16,0.339757799871923,-2.03959464206305e-16,5.06338691777634e-16,-1.05074078208153,-7.70048834501658e-16,-3.12875758331478e-16,1.34459221668319,8.87352292549712e-17,4.88248440849937e-17,306.761523413935,313.916066098853
0.6,-1.81935080742057e-16,2.12212134803452e-16,-0.0457950584859728,-3.52489969719874e-16,-1.22124462805512e-16,0.353262319998018,-1.92195325614848e-16,4.90171981475217e-16,-1.09429604106815,-6.95882966198382e-16,-2.7350210651605e-16,1.3570630178478,1.0974582725467e-16,5.80844548297264e-17,304.293029878326,313.762053557015
0.61,-1.82723316080394e-16,2.12831262240946e-16,-0.0346620299618104,-3.60763741422702e-16,-1.19834569315659e-16,0.36687439976611,-1.80478731376339e-16,4.7247691540109e-16,-1.13629708870245,-6.21656552588624e-16,-2.34672843727916e-16,1.36578340649481,1.0974582725467e-16,5.80844548297264e-17,301.537527676635,313.048052210112
0.62,-1.83241987369744e-16,2.13102282570823e-16,-0.0231172904424019,-3.68199557211853e-16,-1.17011464471147e-16,0.380558425410712,-1.6918585713204e-16,4.54643079958002e-16,-1.1764107056706,-5.31964802760534e-16,-1.93422718139526e-16,1.37116787965895,1.32299797579877e-16,6.33587517500354e-17,298.525484315486,311.836273101664
0.63,-1.83495291205972e-16,2.13030258367679e-16,-0.0111810358304137,-3.74703467434441e-16,-1.13668926562847e-16,0.394282750499074,-1.57985589519232e-16,4.3504660702386e-16,-1.21434945461656,-4.42799881227686e-16,-1.53082762015316e-16,1.3735917528319,1.32299797579877e-16,6.33587517500354e-17,295.287435606477,310.185566392908
0.64,-1.83486730791211e-16,2.126210246266e-16,0.00112386463611236,-3.80202982444204e-16,-1.09839536183206e-16,0.408019314147089,-1.4692785213437e-16,4.15054277194749e-16,-1.24987036096762,-3.39203607018223e-16,-1.13746324575764e-16,1.37339343057419,1.54705986173445e-16,6.34379792344191e-17,291.853797452498,308.151571675473
