t,x,y,z
7.720000000000000284e+01,4.650875446983545203e+02,3.753286660864192754e+02,1.722727896900394029e+01
7.730000000000001137e+01,4.654270147128449935e+02,3.756957590499842468e+02,1.722558623070154127e+01
7.740000000000000568e+01,4.657664847273354098e+02,3.760628520135491613e+02,1.722389349239914225e+01
7.750000000000000000e+01,4.661059547418258262e+02,3.764299449771141326e+02,1.722220075409674322e+01
7.760000000000000853e+01,4.664454247563163563e+02,3.767970379406791039e+02,1.722050801579434420e+01
7.770000000000000284e+01,4.667848947708067158e+02,3.771641309042440184e+02,1.721881527749194518e+01
7.780000000000001137e+01,4.671243647852971890e+02,3.775312238678089898e+02,1.721712253918954616e+01
7.790000000000000568e+01,4.674638347997876053e+02,3.778983168313739043e+02,1.721542980088714714e+01
7.800000000000000000e+01,4.678033048142780785e+02,3.782654097949388756e+02,1.721373706258474812e+01
7.810000000000000853e+01,4.681427748287685517e+02,3.786325027585038470e+02,1.721204432428234909e+01
7.820000000000000284e+01,4.684822448432589681e+02,3.789995957220687615e+02,1.721035158597995007e+01
7.830000000000001137e+01,4.688217148577494413e+02,3.793666886856337896e+02,1.720865884767755105e+01
7.840000000000000568e+01,4.691611848722398008e+02,3.797337816491987041e+02,1.720696610937515203e+01
7.850000000000000000e+01,4.695006548867302740e+02,3.801008746127636186e+02,1.720527337107275301e+01
7.860000000000000853e+01,4.698401249012207472e+02,3.804679675763286468e+02,1.720358063277035399e+01
7.870000000000000284e+01,4.701795949157111636e+02,3.808350605398935613e+02,1.720188789446795496e+01
7.880000000000001137e+01,4.705190649302016368e+02,3.812021535034585327e+02,1.720019515616555594e+01
7.890000000000000568e+01,4.708585349446920532e+02,3.815692464670234472e+02,1.719850241786315692e+01
7.900000000000000000e+01,4.711980049591824695e+02,3.819363394305884185e+02,1.719680967956075790e+01
7.910000000000000853e+01,4.715374749736729427e+02,3.823034323941533899e+02,1.719511694125835888e+01
7.920000000000000284e+01,4.718769449881633591e+02,3.826705253577183043e+02,1.719342420295595986e+01
7.930000000000001137e+01,4.722164150026538323e+02,3.830376183212832757e+02,1.719173146465355728e+01
7.940000000000000568e+01,4.725558850171442486e+02,3.834047112848481902e+02,1.719003872635115826e+01
7.950000000000000000e+01,4.728953550316347219e+02,3.837718042484131047e+02,1.718834598804875924e+01
7.960000000000000853e+01,4.732348250461251951e+02,3.841388972119781329e+02,1.718665324974636022e+01
7.970000000000000284e+01,4.735742950606155546e+02,3.845059901755430474e+02,1.718496051144396120e+01
7.980000000000001137e+01,4.739137650751060846e+02,3.848730831391080187e+02,1.718326777314156217e+01
7.990000000000000568e+01,4.742532350895965010e+02,3.852401761026729332e+02,1.718157503483916315e+01
8.000000000000000000e+01,4.745927051040869173e+02,3.856072690662379046e+02,1.717988229653676413e+01
8.010000000000000853e+01,4.749321751185773905e+02,3.859743620298028759e+02,1.717818955823436511e+01
8.020000000000000284e+01,4.752716451330678069e+02,3.863414549933677904e+02,1.717649681993196609e+01
8.030000000000001137e+01,4.756111151475582801e+02,3.867085479569327617e+02,1.717480408162956707e+01
8.040000000000000568e+01,4.759505851620486965e+02,3.870756409204976762e+02,1.717311134332716804e+01
8.050000000000000000e+01,4.762900551765391128e+02,3.874427338840626476e+02,1.717141860502476902e+01
8.060000000000000853e+01,4.766295251910295860e+02,3.878098268476276189e+02,1.716972586672237000e+01
8.070000000000000284e+01,4.769689952055200024e+02,3.881769198111925334e+02,1.716803312841997098e+01
8.080000000000001137e+01,4.773084652200104756e+02,3.885440127747575616e+02,1.716634039011757196e+01
8.090000000000000568e+01,4.776479352345008920e+02,3.889111057383224761e+02,1.716464765181517294e+01
8.100000000000000000e+01,4.779874052489913083e+02,3.892781987018873906e+02,1.716295491351277391e+01
8.110000000000000853e+01,4.783268752634818384e+02,3.896452916654524188e+02,1.716126217521037489e+01
8.120000000000000284e+01,4.786663452779722547e+02,3.900123846290173333e+02,1.715956943690797587e+01
8.130000000000001137e+01,4.790058152924626711e+02,3.903794775925823046e+02,1.715787669860557685e+01
8.140000000000000568e+01,4.793452853069530875e+02,3.907465705561472191e+02,1.715618396030317783e+01
8.150000000000000000e+01,4.796847553214435607e+02,3.911136635197121905e+02,1.715449122200077881e+01
8.160000000000000853e+01,4.800242253359340339e+02,3.914807564832771618e+02,1.715279848369837978e+01
8.170000000000000284e+01,4.803636953504244502e+02,3.918478494468420763e+02,1.715110574539598076e+01
8.180000000000001137e+01,4.807031653649149234e+02,3.922149424104070476e+02,1.714941300709358174e+01
8.190000000000000568e+01,4.810426353794053398e+02,3.925820353739719621e+02,1.714772026879118272e+01
8.200000000000000000e+01,4.813821053938957562e+02,3.929491283375368766e+02,1.714602753048878370e+01
8.210000000000000853e+01,4.817215754083862294e+02,3.933162213011019048e+02,1.714433479218638112e+01
8.220000000000000284e+01,4.820610454228766457e+02,3.936833142646668193e+02,1.714264205388398210e+01
8.230000000000001137e+01,4.824005154373671189e+02,3.940504072282317907e+02,1.714094931558158308e+01
8.240000000000000568e+01,4.827399854518575353e+02,3.944175001917967052e+02,1.713925657727918406e+01
8.250000000000000000e+01,4.830794554663480085e+02,3.947845931553616765e+02,1.713756383897678504e+01
8.260000000000000853e+01,4.834189254808384248e+02,3.951516861189266479e+02,1.713587110067438601e+01
8.270000000000000284e+01,4.837583954953288412e+02,3.955187790824915623e+02,1.713417836237198699e+01
8.280000000000001137e+01,4.840978655098193713e+02,3.958858720460565337e+02,1.713248562406958797e+01
8.290000000000000568e+01,4.844373355243097308e+02,3.962529650096214482e+02,1.713079288576718895e+01
8.300000000000000000e+01,4.847768055388002040e+02,3.966200579731864195e+02,1.712910014746478993e+01
8.310000000000000853e+01,4.851162755532906772e+02,3.969871509367513909e+02,1.712740740916239091e+01
8.320000000000000284e+01,4.854557455677810367e+02,3.973542439003163054e+02,1.712571467085999188e+01
8.330000000000001137e+01,4.857952155822715667e+02,3.977213368638813336e+02,1.712402193255759286e+01
8.340000000000000568e+01,4.861346855967619831e+02,3.980884298274462481e+02,1.712232919425519384e+01
8.350000000000000000e+01,4.864741556112523995e+02,3.984555227910111626e+02,1.712063645595279482e+01
8.360000000000000853e+01,4.868136256257428727e+02,3.988226157545761907e+02,1.711894371765039580e+01
8.370000000000000284e+01,4.871530956402332890e+02,3.991897087181411052e+02,1.711725097934799678e+01
8.380000000000001137e+01,4.874925656547237622e+02,3.995568016817060766e+02,1.711555824104559775e+01
8.390000000000000568e+01,4.878320356692141786e+02,3.999238946452709911e+02,1.711386550274319873e+01
8.400000000000000000e+01,4.881715056837045950e+02,4.002909876088359624e+02,1.711217276444079971e+01
8.410000000000000853e+01,4.885109756981951250e+02,4.006580805724009338e+02,1.711048002613840069e+01
8.420000000000000284e+01,4.888504457126854845e+02,4.010251735359658483e+02,1.710878728783600167e+01
8.430000000000001137e+01,4.891899157271759577e+02,4.013922664995308196e+02,1.710709454953360265e+01
8.440000000000000568e+01,4.895293857416663741e+02,4.017593594630957341e+02,1.710540181123120362e+01
8.450000000000000000e+01,4.898688557561567904e+02,4.021264524266606486e+02,1.710370907292880460e+01
8.460000000000000853e+01,4.902083257706473205e+02,4.024935453902256768e+02,1.710201633462640558e+01
8.470000000000000284e+01,4.905477957851377369e+02,4.028606383537905913e+02,1.710032359632400656e+01
8.480000000000001137e+01,4.908872657996282101e+02,4.032277313173555626e+02,1.709863085802160754e+01
8.490000000000000568e+01,4.912267358141185696e+02,4.035948242809204771e+02,1.709693811971920852e+01
8.500000000000000000e+01,4.915662058286090428e+02,4.039619172444854485e+02,1.709524538141680594e+01
8.510000000000000853e+01,4.919056758430995160e+02,4.043290102080504198e+02,1.709355264311440692e+01
8.520000000000000284e+01,4.922451458575899323e+02,4.046961031716153343e+02,1.709185990481200790e+01
8.530000000000001137e+01,4.925846158720804056e+02,4.050631961351803056e+02,1.709016716650960888e+01
8.540000000000000568e+01,4.929240858865708219e+02,4.054302890987452201e+02,1.708847442820720985e+01
8.550000000000000000e+01,4.932635559010612383e+02,4.057973820623101915e+02,1.708678168990481083e+01
8.560000000000000853e+01,4.936030259155517115e+02,4.061644750258751628e+02,1.708508895160241181e+01
8.570000000000000284e+01,4.939424959300421278e+02,4.065315679894400773e+02,1.708339621330001279e+01
8.580000000000001137e+01,4.942819659445326010e+02,4.068986609530051055e+02,1.708170347499761377e+01
8.590000000000000568e+01,4.946214359590230174e+02,4.072657539165700200e+02,1.708001073669521475e+01
8.600000000000000000e+01,4.949609059735134906e+02,4.076328468801349345e+02,1.707831799839281572e+01
8.610000000000000853e+01,4.953003759880039638e+02,4.079999398436999627e+02,1.707662526009041670e+01
8.620000000000000284e+01,4.956398460024943233e+02,4.083670328072648772e+02,1.707493252178801768e+01
8.630000000000001137e+01,4.959793160169848534e+02,4.087341257708298485e+02,1.707323978348561866e+01
8.640000000000000568e+01,4.963187860314752129e+02,4.091012187343947630e+02,1.707154704518321964e+01
8.650000000000000000e+01,4.966582560459656861e+02,4.094683116979597344e+02,1.706985430688082062e+01
8.660000000000000853e+01,4.969977260604561593e+02,4.098354046615247057e+02,1.706816156857842159e+01
8.670000000000000284e+01,4.973371960749465757e+02,4.102024976250896202e+02,1.706646883027602257e+01
8.680000000000001137e+01,4.976766660894370489e+02,4.105695905886545916e+02,1.706477609197362355e+01
8.690000000000000568e+01,4.980161361039274652e+02,4.109366835522195061e+02,1.706308335367122453e+01
8.700000000000000000e+01,4.983556061184178816e+02,4.113037765157844206e+02,1.706139061536882551e+01
8.710000000000000853e+01,4.986950761329083548e+02,4.116708694793494487e+02,1.705969787706642649e+01
8.720000000000000284e+01,4.990345461473987712e+02,4.120379624429143632e+02,1.705800513876402746e+01
8.730000000000001137e+01,4.993740161618892444e+02,4.124050554064793346e+02,1.705631240046162844e+01
8.740000000000000568e+01,4.997134861763796607e+02,4.127721483700442491e+02,1.705461966215922942e+01
8.750000000000000000e+01,5.000529561908700771e+02,4.131392413336092204e+02,1.705292692385683040e+01
8.760000000000000853e+01,5.003924262053606071e+02,4.135063342971741918e+02,1.705123418555442782e+01
8.770000000000000284e+01,5.007318962198509666e+02,4.138734272607391063e+02,1.704954144725203236e+01
8.780000000000001137e+01,5.010713662343414398e+02,4.142405202243040776e+02,1.704784870894962978e+01
8.790000000000000568e+01,5.014108362488318562e+02,4.146076131878689921e+02,1.704615597064723076e+01
8.800000000000000000e+01,5.017503062633223294e+02,4.149747061514339634e+02,1.704446323234483174e+01
8.810000000000000853e+01,5.020897762778128026e+02,4.153417991149989348e+02,1.704277049404243272e+01
8.820000000000000284e+01,5.024292462923032190e+02,4.157088920785638493e+02,1.704107775574003369e+01
8.830000000000001137e+01,5.027687163067936922e+02,4.160759850421288775e+02,1.703938501743763467e+01
8.840000000000000568e+01,5.031081863212840517e+02,4.164430780056937920e+02,1.703769227913523565e+01
8.850000000000000000e+01,5.034476563357745249e+02,4.168101709692587065e+02,1.703599954083283663e+01
8.860000000000000853e+01,5.037871263502649981e+02,4.171772639328237346e+02,1.703430680253043761e+01
8.870000000000000284e+01,5.041265963647554145e+02,4.175443568963886491e+02,1.703261406422803859e+01
8.880000000000001137e+01,5.044660663792458877e+02,4.179114498599536205e+02,1.703092132592563956e+01
8.890000000000000568e+01,5.048055363937363040e+02,4.182785428235184781e+02,1.702922858762324054e+01
8.900000000000000000e+01,5.051450064082267204e+02,4.186456357870835063e+02,1.702753584932084152e+01
8.910000000000000853e+01,5.054844764227171936e+02,4.190127287506484777e+02,1.702584311101844250e+01
8.920000000000000284e+01,5.058239464372076100e+02,4.193798217142133353e+02,1.702415037271604348e+01
8.930000000000001137e+01,5.061634164516981400e+02,4.197469146777783635e+02,1.702245763441364446e+01
8.940000000000000568e+01,5.065028864661884995e+02,4.201140076413432780e+02,1.702076489611124543e+01
8.950000000000000000e+01,5.068423564806789727e+02,4.204811006049081925e+02,1.701907215780884641e+01
8.960000000000000853e+01,5.071818264951694459e+02,4.208481935684732207e+02,1.701737941950644739e+01
8.970000000000000284e+01,5.075212965096598055e+02,4.212152865320381352e+02,1.701568668120404837e+01
8.980000000000001137e+01,5.078607665241503355e+02,4.215823794956031065e+02,1.701399394290164935e+01
8.990000000000000568e+01,5.082002365386407519e+02,4.219494724591680210e+02,1.701230120459925033e+01
9.000000000000000000e+01,5.085397065531311682e+02,4.223165654227329924e+02,1.701060846629685130e+01
9.010000000000000853e+01,5.088791765676216414e+02,4.226836583862979637e+02,1.700891572799445228e+01
9.020000000000000284e+01,5.092186465821120578e+02,4.230507513498628782e+02,1.700722298969205326e+01
9.030000000000001137e+01,5.095581165966025310e+02,4.234178443134278496e+02,1.700553025138965424e+01
9.040000000000000568e+01,5.098975866110929474e+02,4.237849372769927641e+02,1.700383751308725522e+01
9.050000000000000000e+01,5.102370566255833637e+02,4.241520302405577354e+02,1.700214477478485264e+01
9.060000000000000853e+01,5.105765266400738938e+02,4.245191232041227067e+02,1.700045203648245362e+01
9.070000000000000284e+01,5.109159966545642533e+02,4.248862161676876212e+02,1.699875929818005460e+01
9.080000000000001137e+01,5.112554666690547265e+02,4.252533091312526494e+02,1.699706655987765558e+01
9.090000000000000568e+01,5.115949366835451428e+02,4.256204020948175639e+02,1.699537382157525656e+01
9.100000000000000000e+01,5.119344066980355592e+02,4.259874950583824784e+02,1.699368108327285753e+01
9.110000000000000853e+01,5.122738767125260892e+02,4.263545880219475066e+02,1.699198834497045851e+01
9.120000000000000284e+01,5.126133467270165056e+02,4.267216809855124211e+02,1.699029560666805949e+01
9.130000000000001137e+01,5.129528167415069220e+02,4.270887739490773924e+02,1.698860286836566047e+01
9.140000000000000568e+01,5.132922867559973383e+02,4.274558669126422501e+02,1.698691013006326145e+01
9.150000000000000000e+01,5.136317567704877547e+02,4.278229598762072783e+02,1.698521739176086243e+01
9.160000000000000853e+01,5.139712267849782847e+02,4.281900528397721928e+02,1.698352465345846340e+01
9.170000000000000284e+01,5.143106967994687011e+02,4.285571458033371073e+02,1.698183191515606438e+01
9.180000000000001137e+01,5.146501668139592311e+02,4.289242387669021355e+02,1.698013917685366536e+01
9.190000000000000568e+01,5.149896368284495338e+02,4.292913317304670500e+02,1.697844643855126634e+01
9.200000000000000000e+01,5.153291068429400639e+02,4.296584246940319645e+02,1.697675370024886732e+01
9.210000000000000853e+01,5.156685768574304802e+02,4.300255176575969926e+02,1.697506096194646830e+01
9.220000000000000284e+01,5.160080468719208966e+02,4.303926106211619071e+02,1.697336822364406927e+01
9.230000000000001137e+01,5.163475168864113130e+02,4.307597035847268785e+02,1.697167548534167025e+01
9.240000000000000568e+01,5.166869869009017293e+02,4.311267965482917930e+02,1.696998274703927123e+01
9.250000000000000000e+01,5.170264569153922594e+02,4.314938895118567643e+02,1.696829000873687221e+01
9.260000000000000853e+01,5.173659269298826757e+02,4.318609824754217357e+02,1.696659727043447319e+01
9.270000000000000284e+01,5.177053969443730921e+02,4.322280754389866502e+02,1.696490453213207417e+01
9.280000000000001137e+01,5.180448669588636221e+02,4.325951684025516215e+02,1.696321179382967514e+01
9.290000000000000568e+01,5.183843369733540385e+02,4.329622613661165360e+02,1.696151905552727612e+01
9.300000000000000000e+01,5.187238069878444549e+02,4.333293543296815074e+02,1.695982631722487710e+01
9.310000000000000853e+01,5.190632770023348712e+02,4.336964472932464787e+02,1.695813357892247808e+01
9.320000000000000284e+01,5.194027470168252876e+02,4.340635402568113932e+02,1.695644084062007906e+01
9.330000000000001137e+01,5.197422170313158176e+02,4.344306332203764214e+02,1.695474810231767648e+01
9.340000000000000568e+01,5.200816870458062340e+02,4.347977261839413359e+02,1.695305536401527746e+01
9.350000000000000000e+01,5.204211570602966503e+02,4.351648191475062504e+02,1.695136262571287844e+01
9.360000000000000853e+01,5.207606270747871804e+02,4.355319121110712786e+02,1.694966988741047942e+01
9.370000000000000284e+01,5.211000970892775968e+02,4.358990050746361931e+02,1.694797714910808040e+01
9.380000000000001137e+01,5.214395671037680131e+02,4.362660980382011644e+02,1.694628441080568138e+01
9.390000000000000568e+01,5.217790371182584295e+02,4.366331910017660221e+02,1.694459167250328235e+01
9.400000000000000000e+01,5.221185071327488458e+02,4.370002839653310502e+02,1.694289893420088333e+01
9.410000000000000853e+01,5.224579771472393759e+02,4.373673769288959647e+02,1.694120619589848431e+01
9.420000000000000284e+01,5.227974471617297922e+02,4.377344698924608792e+02,1.693951345759608529e+01
9.430000000000001137e+01,5.231369171762202086e+02,4.381015628560259074e+02,1.693782071929368627e+01
9.440000000000000568e+01,5.234763871907106250e+02,4.384686558195908219e+02,1.693612798099128725e+01
9.450000000000000000e+01,5.238158572052010413e+02,4.388357487831557364e+02,1.693443524268888822e+01
9.460000000000000853e+01,5.241553272196915714e+02,4.392028417467207646e+02,1.693274250438648920e+01
9.470000000000000284e+01,5.244947972341819877e+02,4.395699347102856791e+02,1.693104976608409018e+01
9.480000000000001137e+01,5.248342672486724041e+02,4.399370276738506504e+02,1.692935702778169116e+01
9.490000000000000568e+01,5.251737372631628205e+02,4.403041206374155649e+02,1.692766428947929214e+01
9.500000000000000000e+01,5.255132072776532368e+02,4.406712136009805363e+02,1.692597155117689312e+01
9.510000000000000853e+01,5.258526772921437669e+02,4.410383065645455076e+02,1.692427881287449409e+01
9.520000000000000284e+01,5.261921473066341832e+02,4.414053995281104221e+02,1.692258607457209507e+01
9.530000000000001137e+01,5.265316173211247133e+02,4.417724924916753935e+02,1.692089333626969605e+01
9.540000000000000568e+01,5.268710873356151296e+02,4.421395854552403080e+02,1.691920059796729703e+01
9.550000000000000000e+01,5.272105573501055460e+02,4.425066784188052793e+02,1.691750785966489801e+01
9.560000000000000853e+01,5.275500273645959624e+02,4.428737713823702506e+02,1.691581512136249899e+01
9.570000000000000284e+01,5.278894973790863787e+02,4.432408643459351651e+02,1.691412238306009996e+01
9.580000000000001137e+01,5.282289673935769088e+02,4.436079573095001933e+02,1.691242964475770094e+01
9.590000000000000568e+01,5.285684374080672114e+02,4.439750502730651078e+02,1.691073690645530192e+01
9.600000000000000000e+01,5.289079074225577415e+02,4.443421432366300223e+02,1.690904416815290290e+01
9.610000000000000853e+01,5.292473774370482715e+02,4.447092362001950505e+02,1.690735142985050032e+01
9.620000000000000284e+01,5.295868474515385742e+02,4.450763291637599650e+02,1.690565869154810130e+01
9.630000000000001137e+01,5.299263174660291043e+02,4.454434221273249364e+02,1.690396595324570228e+01
9.640000000000000568e+01,5.302657874805195206e+02,4.458105150908897940e+02,1.690227321494330326e+01
9.650000000000000000e+01,5.306052574950099370e+02,4.461776080544548222e+02,1.690058047664090424e+01
9.660000000000000853e+01,5.309447275095003533e+02,4.465447010180197367e+02,1.689888773833850522e+01
9.670000000000000284e+01,5.312841975239907697e+02,4.469117939815846512e+02,1.689719500003610619e+01
9.680000000000001137e+01,5.316236675384812997e+02,4.472788869451496794e+02,1.689550226173370717e+01
9.690000000000000568e+01,5.319631375529717161e+02,4.476459799087145939e+02,1.689380952343130815e+01
9.700000000000000000e+01,5.323026075674621325e+02,4.480130728722795084e+02,1.689211678512890913e+01
9.710000000000000853e+01,5.326420775819526625e+02,4.483801658358445366e+02,1.689042404682651011e+01
9.720000000000000284e+01,5.329815475964430789e+02,4.487472587994094511e+02,1.688873130852411109e+01
9.730000000000001137e+01,5.333210176109334952e+02,4.491143517629744224e+02,1.688703857022171206e+01
9.740000000000000568e+01,5.336604876254239116e+02,4.494814447265393369e+02,1.688534583191931304e+01
9.750000000000000000e+01,5.339999576399143280e+02,4.498485376901043082e+02,1.688365309361691402e+01
9.760000000000000853e+01,5.343394276544048580e+02,4.502156306536692796e+02,1.688196035531451500e+01
9.770000000000000284e+01,5.346788976688952744e+02,4.505827236172341941e+02,1.688026761701211598e+01
9.780000000000001137e+01,5.350183676833856907e+02,4.509498165807991654e+02,1.687857487870971696e+01
9.790000000000000568e+01,5.353578376978761071e+02,4.513169095443640799e+02,1.687688214040731793e+01
9.800000000000000000e+01,5.356973077123666371e+02,4.516840025079290513e+02,1.687518940210491891e+01
9.810000000000000853e+01,5.360367777268570535e+02,4.520510954714940226e+02,1.687349666380251989e+01
9.820000000000000284e+01,5.363762477413474699e+02,4.524181884350589371e+02,1.687180392550012087e+01
9.830000000000001137e+01,5.367157177558378862e+02,4.527852813986239653e+02,1.687011118719772185e+01
9.840000000000000568e+01,5.370551877703283026e+02,4.531523743621888798e+02,1.686841844889532283e+01
9.850000000000000000e+01,5.373946577848187189e+02,4.535194673257537943e+02,1.686672571059292380e+01
9.860000000000000853e+01,5.377341277993092490e+02,4.538865602893188225e+02,1.686503297229052478e+01
9.870000000000000284e+01,5.380735978137996653e+02,4.542536532528837370e+02,1.686334023398812576e+01
9.880000000000001137e+01,5.384130678282901954e+02,4.546207462164487083e+02,1.686164749568572319e+01
9.890000000000000568e+01,5.387525378427806118e+02,4.549878391800135660e+02,1.685995475738332772e+01
9.900000000000000000e+01,5.390920078572710281e+02,4.553549321435785942e+02,1.685826201908092514e+01
9.910000000000000853e+01,5.394314778717614445e+02,4.557220251071435086e+02,1.685656928077852612e+01
9.920000000000000284e+01,5.397709478862518608e+02,4.560891180707084231e+02,1.685487654247612710e+01
9.930000000000001137e+01,5.401104179007423909e+02,4.564562110342734513e+02,1.685318380417372808e+01
9.940000000000000568e+01,5.404498879152328072e+02,4.568233039978383658e+02,1.685149106587132906e+01
9.950000000000000000e+01,5.407893579297232236e+02,4.571903969614032803e+02,1.684979832756893003e+01
9.960000000000000853e+01,5.411288279442137537e+02,4.575574899249683085e+02,1.684810558926653101e+01
9.970000000000000284e+01,5.414682979587040563e+02,4.579245828885332230e+02,1.684641285096413199e+01
9.980000000000001137e+01,5.418077679731945864e+02,4.582916758520981944e+02,1.684472011266173297e+01
9.990000000000000568e+01,5.421472379876850027e+02,4.586587688156631089e+02,1.684302737435933395e+01
1.000000000000000000e+02,5.424867080021754191e+02,4.590258617792280802e+02,1.684133463605693493e+01
1.001000000000000085e+02,5.428261780166658355e+02,4.593929547427930515e+02,1.683964189775453590e+01
1.002000000000000028e+02,5.431656480311562518e+02,4.597600477063579660e+02,1.683794915945213688e+01
1.003000000000000114e+02,5.435051180456467819e+02,4.601271406699229374e+02,1.683625642114973786e+01
1.004000000000000057e+02,5.438445880601371982e+02,4.604942336334878519e+02,1.683456368284733884e+01
1.005000000000000000e+02,5.441840580746276146e+02,4.608613265970528232e+02,1.683287094454493982e+01
1.006000000000000085e+02,5.445235280891181446e+02,4.612284195606177946e+02,1.683117820624254080e+01
1.007000000000000028e+02,5.448629981036085610e+02,4.615955125241827091e+02,1.682948546794014177e+01
1.008000000000000114e+02,5.452024681180989774e+02,4.619626054877477372e+02,1.682779272963774275e+01
1.009000000000000057e+02,5.455419381325893937e+02,4.623296984513126517e+02,1.682609999133534373e+01
1.010000000000000000e+02,5.458814081470798101e+02,4.626967914148775662e+02,1.682440725303294471e+01
1.011000000000000085e+02,5.462208781615703401e+02,4.630638843784425944e+02,1.682271451473054569e+01
1.012000000000000028e+02,5.465603481760607565e+02,4.634309773420075089e+02,1.682102177642814667e+01
1.013000000000000114e+02,5.468998181905511728e+02,4.637980703055724803e+02,1.681932903812574764e+01
1.014000000000000057e+02,5.472392882050415892e+02,4.641651632691373379e+02,1.681763629982334862e+01
1.015000000000000000e+02,5.475787582195321193e+02,4.645322562327023661e+02,1.681594356152094960e+01
1.016000000000000085e+02,5.479182282340225356e+02,4.648993491962672806e+02,1.681425082321854703e+01
1.017000000000000028e+02,5.482576982485129520e+02,4.652664421598321951e+02,1.681255808491614800e+01
1.018000000000000114e+02,5.485971682630033683e+02,4.656335351233972233e+02,1.681086534661374898e+01
1.019000000000000057e+02,5.489366382774937847e+02,4.660006280869621378e+02,1.680917260831134996e+01
1.020000000000000000e+02,5.492761082919843147e+02,4.663677210505270523e+02,1.680747987000895094e+01
1.021000000000000085e+02,5.496155783064747311e+02,4.667348140140920805e+02,1.680578713170655192e+01
1.022000000000000028e+02,5.499550483209651475e+02,4.671019069776569950e+02,1.680409439340415290e+01
1.023000000000000114e+02,5.502945183354556775e+02,4.674689999412219663e+02,1.680240165510175387e+01
1.024000000000000057e+02,5.506339883499460939e+02,4.678360929047868808e+02,1.680070891679935485e+01
1.025000000000000000e+02,5.509734583644365102e+02,4.682031858683518522e+02,1.679901617849695583e+01
1.026000000000000085e+02,5.513129283789269266e+02,4.685702788319167666e+02,1.679732344019455681e+01
1.027000000000000028e+02,5.516523983934173430e+02,4.689373717954817380e+02,1.679563070189215779e+01
1.028000000000000114e+02,5.519918684079077593e+02,4.693044647590467093e+02,1.679393796358975877e+01
1.029000000000000057e+02,5.523313384223982894e+02,4.696715577226116238e+02,1.679224522528735974e+01
1.030000000000000000e+02,5.526708084368887057e+02,4.700386506861765952e+02,1.679055248698496072e+01
1.031000000000000085e+02,5.530102784513791221e+02,4.704057436497415665e+02,1.678885974868256170e+01
1.032000000000000028e+02,5.533497484658696521e+02,4.707728366133064810e+02,1.678716701038016268e+01
1.033000000000000114e+02,5.536892184803600685e+02,4.711399295768714524e+02,1.678547427207776366e+01
1.034000000000000057e+02,5.540286884948504849e+02,4.715070225404364237e+02,1.678378153377536464e+01
1.035000000000000000e+02,5.543681585093409012e+02,4.718741155040013382e+02,1.678208879547296561e+01
1.036000000000000085e+02,5.547076285238313176e+02,4.722412084675663095e+02,1.678039605717056659e+01
1.037000000000000028e+02,5.550470985383217339e+02,4.726083014311312809e+02,1.677870331886816757e+01
1.038000000000000114e+02,5.553865685528122640e+02,4.729753943946961954e+02,1.677701058056576855e+01
1.039000000000000057e+02,5.557260385673026803e+02,4.733424873582611099e+02,1.677531784226336953e+01
1.040000000000000000e+02,5.560655085817930967e+02,4.737095803218261381e+02,1.677362510396097051e+01
1.041000000000000085e+02,5.564049785962836268e+02,4.740766732853910526e+02,1.677193236565857148e+01
1.042000000000000028e+02,5.567444486107740431e+02,4.744437662489559671e+02,1.677023962735617246e+01
1.043000000000000114e+02,5.570839186252644595e+02,4.748108592125209384e+02,1.676854688905377344e+01
1.044000000000000057e+02,5.574233886397548758e+02,4.751779521760859097e+02,1.676685415075137442e+01
1.045000000000000000e+02,5.577628586542452922e+02,4.755450451396508242e+02,1.676516141244897184e+01
1.046000000000000085e+02,5.581023286687358222e+02,4.759121381032157956e+02,1.676346867414657282e+01
1.047000000000000028e+02,5.584417986832262386e+02,4.762792310667807669e+02,1.676177593584417380e+01
1.048000000000000114e+02,5.587812686977166550e+02,4.766463240303456814e+02,1.676008319754177478e+01
1.049000000000000057e+02,5.591207387122070713e+02,4.770134169939106528e+02,1.675839045923937576e+01
1.050000000000000000e+02,5.594602087266976014e+02,4.773805099574756241e+02,1.675669772093697674e+01
1.051000000000000085e+02,5.597996787411880177e+02,4.777476029210405386e+02,1.675500498263457771e+01
1.052000000000000028e+02,5.601391487556784341e+02,4.781146958846055099e+02,1.675331224433217869e+01
1.053000000000000114e+02,5.604786187701688505e+02,4.784817888481704813e+02,1.675161950602977967e+01
1.054000000000000057e+02,5.608180887846592668e+02,4.788488818117353958e+02,1.674992676772738065e+01
1.055000000000000000e+02,5.611575587991497969e+02,4.792159747753003671e+02,1.674823402942498163e+01
1.056000000000000085e+02,5.614970288136402132e+02,4.795830677388653385e+02,1.674654129112258261e+01
1.057000000000000028e+02,5.618364988281306296e+02,4.799501607024302530e+02,1.674484855282018358e+01
1.058000000000000114e+02,5.621759688426211596e+02,4.803172536659952243e+02,1.674315581451778456e+01
1.059000000000000057e+02,5.625154388571115760e+02,4.806843466295601957e+02,1.674146307621538554e+01
1.060000000000000000e+02,5.628549088716019924e+02,4.810514395931251102e+02,1.673977033791298652e+01
1.061000000000000085e+02,5.631943788860924087e+02,4.814185325566900815e+02,1.673807759961058750e+01
1.062000000000000028e+02,5.635338489005828251e+02,4.817856255202550528e+02,1.673638486130818848e+01
